time_s,p_fault,fault_bin
9.6296,0.997125,1
9.6396,0.996478,1
9.6496,0.995935,1
9.6595,0.995286,1
9.6694,0.994893,1
9.6795,0.994246,1
9.6894,0.993880,1
9.6995,0.993525,1
9.7167,0.993225,1
9.7194,0.993595,1
9.7294,0.994016,1
9.7395,0.994716,1
9.7495,0.995278,1
9.7596,0.996046,1
9.7695,0.996434,1
9.7794,0.996639,1
9.7894,0.996806,1
9.7995,0.996935,1
9.8164,0.996963,1
9.8194,0.996905,1
9.8294,0.996682,1
9.8394,0.996260,1
9.8494,0.995779,1
9.8595,0.995274,1
9.8694,0.994874,1
9.8795,0.994406,1
9.8894,0.993859,1
9.8995,0.993092,1
9.9170,0.992039,1
9.9195,0.990807,1
9.9296,0.989378,1
9.9396,0.987992,1
9.9495,0.999967,1
9.9596,1.000000,1
9.9695,1.000000,1
9.9796,1.000000,1
9.9896,1.000000,1
9.9996,1.000000,1
10.0192,1.000000,1
10.0201,1.000000,1
10.0296,1.000000,1
10.0397,1.000000,1
10.0495,1.000000,1
10.0596,1.000000,1
10.0695,1.000000,1
10.0796,1.000000,1
10.0895,1.000000,1
10.0995,1.000000,1
10.1190,1.000000,1
10.1199,1.000000,1
10.1297,1.000000,1
10.1396,1.000000,1
10.1496,1.000000,1
10.1596,1.000000,1
10.1696,1.000000,1
10.1796,1.000000,1
10.1896,1.000000,1
10.1996,1.000000,1
10.2191,1.000000,1
10.2200,1.000000,1
10.2297,1.000000,1
10.2397,1.000000,1
10.2496,1.000000,1
10.2596,1.000000,1
10.2696,1.000000,1
10.2795,1.000000,1
10.2896,1.000000,1
10.2997,1.000000,1
10.3188,1.000000,1
10.3194,1.000000,1
10.3296,1.000000,1
10.3396,1.000000,1
10.3496,1.000000,1
10.3596,1.000000,1
10.3696,1.000000,1
10.3797,1.000000,1
10.3896,1.000000,1
10.3996,1.000000,1
10.4191,1.000000,1
10.4197,1.000000,1
10.4295,1.000000,1
10.4397,1.000000,1
10.4496,1.000000,1
10.4597,1.000000,1
10.4696,1.000000,1
10.4796,1.000000,1
10.4896,1.000000,1
10.4996,1.000000,1
10.5187,1.000000,1
10.5194,1.000000,1
10.5295,1.000000,1
10.5396,1.000000,1
10.5495,1.000000,1
10.5596,1.000000,1
10.5696,1.000000,1
10.5795,1.000000,1
10.5896,1.000000,1
10.5995,1.000000,1
10.6162,1.000000,1
10.6195,1.000000,1
10.6296,1.000000,1
10.6396,1.000000,1
10.6496,1.000000,1
10.6595,1.000000,1
10.6696,1.000000,1
10.6795,1.000000,1
10.6895,1.000000,1
